StudentID,Name,Gender,Age,Course,Department,Year,GPA,Attendance_,City,AdmissionYear,FeePaid,Scholarship,PlacementStatus,InternshipsCompleted
STU01877,Saksham Lalla,Male,17,B.Sc,Electronics,2,8.08,65.9,Hyderabad,2025,Yes,No,Placed,2
STU01878,Manjari Tata,Male,17,B.Com,Computer Science,4,6.13,83.4,Vijayawada,2022,Yes,No,In Progress,0
STU01879,Suhana Sama,Male,25,B.Sc,Electrical,1,6.38,90.8,Pune,2019,No,No,Placed,0
STU01880,Dharmajan Hayer,Male,21,MBA,Electronics,4,6.91,85.5,Hyderabad,2024,No,Yes,Not Placed,1
STU01881,Shlok Uppal,Female,26,B.Tech,Electronics,2,6.95,68.8,Bangalore,2020,No,No,In Progress,2
STU01882,Dishani Sahni,Female,25,MBA,Electronics,4,9.44,81.6,Chennai,2020,Yes,No,Placed,0
STU01883,Sumer Solanki,Male,25,BBA,Commerce,3,8.2,60.1,Mumbai,2020,No,No,In Progress,2
STU01884,Suhana Chowdhury,Female,18,BBA,Mechanical,3,9.14,71.8,Chennai,2025,No,No,Not Placed,1
STU01885,Vritika Bose,Male,17,B.Tech,Commerce,2,8.34,72.0,Pune,2022,No,Yes,Not Placed,3
STU01886,Veer Bansal,Female,18,B.Sc,Commerce,2,7.63,96.9,Chennai,2019,Yes,Yes,Placed,1
STU01887,Vivaan Kanda,Male,20,M.Tech,Electrical,1,6.35,78.4,Vijayawada,2023,Yes,No,In Progress,1
STU01888,Zaina Mani,Female,23,MCA,Electrical,3,9.14,70.9,Hyderabad,2021,Yes,No,Not Placed,3
STU01889,Armaan Bora,Female,22,MCA,Mechanical,2,9.74,95.1,Bangalore,2021,Yes,No,In Progress,0
STU01890,Hunar Garde,Female,20,MCA,Civil,1,7.9,89.7,Chennai,2024,No,Yes,In Progress,2
STU01891,Saksham Kapur,Male,22,B.Tech,Electrical,3,6.33,69.7,Delhi,2022,Yes,No,In Progress,0
STU01892,Nayantara Shukla,Female,20,M.Tech,Commerce,1,9.35,77.2,Bangalore,2021,No,No,Not Placed,0
STU01893,Kiara Mann,Female,22,M.Tech,Civil,4,5.72,60.4,Vijayawada,2019,Yes,Yes,Placed,2
STU01894,Zara Bajwa,Male,25,B.Tech,Management,2,9.47,87.1,Hyderabad,2023,Yes,Yes,In Progress,1
STU01895,Gokul Chokshi,Female,25,MBA,Civil,4,6.19,95.7,Mumbai,2025,Yes,Yes,In Progress,2
STU01896,Oorja Seth,Female,19,M.Tech,Commerce,1,7.41,80.5,Delhi,2024,Yes,No,Placed,3
STU01897,Jhanvi Shukla,Female,19,B.Com,Commerce,4,8.08,92.9,Visakhapatnam,2024,Yes,No,Placed,1
STU01898,Nehmat Sarraf,Female,17,MBA,Civil,3,9.16,79.1,Pune,2021,Yes,No,Placed,1
STU01899,Dhanush Luthra,Male,18,B.Tech,Commerce,1,8.51,63.5,Visakhapatnam,2023,No,Yes,In Progress,1
STU01900,Indranil Bhattacharyya,Female,19,MCA,Civil,4,5.91,80.4,Mumbai,2019,No,Yes,Placed,1
STU01901,Kartik Raman,Male,17,M.Tech,Computer Science,1,8.32,61.2,Delhi,2023,No,Yes,Placed,3
STU01902,Nayantara Vig,Female,17,M.Tech,Computer Science,4,9.59,73.8,Chennai,2022,No,No,In Progress,1
STU01903,Aradhya Balakrishnan,Female,23,B.Tech,Civil,1,7.18,62.8,Pune,2021,No,Yes,Not Placed,3
STU01904,Jayan Krish,Female,20,B.Sc,Management,4,6.57,86.7,Hyderabad,2020,No,Yes,Placed,3
STU01905,Manikya Sridhar,Male,23,B.Tech,Commerce,3,6.06,78.5,Mumbai,2019,No,Yes,Placed,2
STU01906,Chirag Sami,Female,17,MCA,Computer Science,4,5.68,75.0,Chennai,2020,No,Yes,In Progress,0
STU01907,Vaibhav Barad,Male,26,M.Tech,Commerce,4,9.1,83.7,Hyderabad,2021,Yes,Yes,In Progress,0
STU01908,Lakshay Mangat,Female,19,B.Sc,Computer Science,2,5.62,73.9,Visakhapatnam,2024,Yes,No,Not Placed,2
STU01909,Chirag Tandon,Male,17,MBA,Civil,3,9.19,81.8,Mumbai,2020,Yes,No,Placed,1
STU01910,Zara Lala,Female,26,MCA,Civil,3,9.57,95.5,Chennai,2025,No,No,Placed,2
STU01911,Nakul Kunda,Male,25,B.Com,Commerce,3,6.73,72.5,Bangalore,2024,Yes,Yes,In Progress,3
STU01912,Elakshi Gole,Female,23,B.Com,Commerce,3,6.41,93.7,Chennai,2023,No,No,Placed,2
STU01913,Divit Chandra,Male,20,B.Sc,Computer Science,4,7.63,72.0,Mumbai,2023,No,No,Placed,3
STU01914,Aarav Barman,Male,23,MCA,Mechanical,3,7.32,77.0,Mumbai,2023,No,No,Placed,1
STU01915,Dharmajan Bal,Male,18,B.Sc,Electrical,1,7.67,61.0,Pune,2021,No,Yes,Placed,0
STU01916,Reyansh Magar,Female,19,BBA,Civil,1,7.32,73.2,Chennai,2021,No,Yes,Not Placed,2
STU01917,Kiara Dora,Female,21,B.Tech,Mechanical,2,6.9,76.8,Delhi,2023,No,Yes,Placed,0
STU01918,Tejas Konda,Female,18,M.Tech,Management,3,9.54,94.9,Bangalore,2024,Yes,No,In Progress,3
STU01919,Ira Garg,Female,18,BBA,Commerce,3,8.59,82.1,Visakhapatnam,2025,No,No,Placed,2
STU01920,Dishani Gokhale,Female,24,M.Tech,Electronics,4,8.2,81.3,Hyderabad,2021,No,Yes,Placed,1
STU01921,Bhavin Varughese,Male,18,M.Tech,Commerce,4,7.54,87.8,Chennai,2025,No,Yes,Placed,0
STU01922,Raghav Hari,Male,19,MBA,Electrical,4,6.54,67.2,Visakhapatnam,2022,Yes,No,In Progress,3
STU01923,Khushi Bajwa,Male,23,B.Com,Electrical,1,9.23,95.0,Pune,2020,No,Yes,Not Placed,1
STU01924,Dhanuk Koshy,Female,19,B.Com,Mechanical,4,9.45,83.6,Hyderabad,2022,Yes,Yes,Placed,1
STU01925,Nitya Jha,Female,26,M.Tech,Mechanical,1,5.9,86.2,Visakhapatnam,2023,Yes,Yes,Placed,1
STU01926,Sana Rama,Male,24,MBA,Electrical,3,6.41,71.3,Delhi,2020,Yes,Yes,Not Placed,0
STU01927,Ahana  Venkataraman,Female,23,B.Com,Management,3,6.97,94.1,Bangalore,2024,Yes,No,Placed,1
STU01928,Raghav Chakrabarti,Male,19,B.Tech,Computer Science,1,9.08,90.0,Mumbai,2024,Yes,Yes,In Progress,1
STU01929,Bhamini Chandran,Male,23,B.Sc,Civil,4,7.51,67.7,Mumbai,2022,Yes,No,Not Placed,3
STU01930,Aarna Vora,Male,22,B.Tech,Management,4,6.39,73.7,Delhi,2019,Yes,No,Placed,2
STU01931,Kismat Walla,Male,19,B.Sc,Commerce,3,8.63,61.4,Pune,2019,No,No,Not Placed,0
STU01932,Lagan Batta,Female,23,M.Tech,Commerce,4,8.86,73.9,Chennai,2022,Yes,No,Not Placed,0
STU01933,Lagan Borra,Female,23,MCA,Civil,2,9.12,69.3,Vijayawada,2019,No,Yes,Not Placed,0
STU01934,Ishaan Kala,Male,26,B.Com,Electronics,4,6.85,78.5,Pune,2021,Yes,Yes,In Progress,2
STU01935,Rhea Sankaran,Female,22,MCA,Electronics,1,8.07,86.8,Hyderabad,2021,No,Yes,Not Placed,1
STU01936,Jayant Soni,Male,26,B.Sc,Management,4,9.25,71.3,Vijayawada,2025,Yes,Yes,Not Placed,0
STU01937,Trisha Shankar,Female,26,B.Sc,Computer Science,2,7.86,86.7,Vijayawada,2024,Yes,Yes,In Progress,2
STU01938,Jivin Rajagopalan,Male,19,B.Sc,Electrical,1,8.51,66.9,Visakhapatnam,2019,No,No,In Progress,2
STU01939,Ahana  Kaur,Female,25,BBA,Electrical,2,9.32,84.2,Pune,2025,No,No,Placed,1
STU01940,Vidur Kadakia,Female,18,B.Sc,Mechanical,4,8.26,84.7,Mumbai,2023,Yes,No,In Progress,0
STU01941,Stuvan Varghese,Female,24,BBA,Commerce,1,6.36,87.5,Vijayawada,2024,No,No,Not Placed,0
STU01942,Siya Mane,Male,25,MCA,Commerce,3,7.34,76.9,Visakhapatnam,2023,No,No,Placed,3
STU01943,Damini Tandon,Female,18,B.Sc,Mechanical,4,6.01,91.9,Mumbai,2025,Yes,Yes,Not Placed,1
STU01944,Urvi Khosla,Female,22,B.Tech,Computer Science,4,7.03,72.1,Pune,2021,No,No,In Progress,3
STU01945,Tarini Tripathi,Female,23,B.Com,Electrical,3,7.01,97.7,Vijayawada,2022,Yes,No,Placed,0
STU01946,Anya Varkey,Male,22,B.Tech,Civil,4,7.74,90.8,Bangalore,2021,Yes,No,Not Placed,3
STU01947,Rasha Wagle,Male,25,B.Com,Electrical,3,6.16,93.9,Pune,2019,No,No,Not Placed,0
STU01948,Eshani Ravi,Male,22,B.Sc,Management,2,7.78,94.7,Pune,2020,No,Yes,Placed,0
STU01949,Onkar Sarin,Male,20,BBA,Computer Science,2,6.33,93.5,Mumbai,2022,No,No,Placed,1
STU01950,Anay Magar,Female,18,B.Tech,Management,3,5.71,83.2,Visakhapatnam,2024,Yes,Yes,Not Placed,0
STU01951,Gatik Kala,Male,21,MBA,Management,4,5.78,83.1,Delhi,2024,No,No,Placed,2
STU01952,Lakshit Gopal,Male,24,B.Tech,Mechanical,3,8.12,80.0,Visakhapatnam,2022,No,No,Not Placed,3
STU01953,Inaaya  Chada,Female,20,MCA,Commerce,4,9.75,97.0,Vijayawada,2021,Yes,No,In Progress,0
STU01954,Alisha Hegde,Female,19,B.Com,Electronics,1,8.33,76.4,Hyderabad,2020,Yes,No,Placed,0
STU01955,Suhana Ramachandran,Male,21,B.Com,Electronics,2,7.74,83.2,Chennai,2021,Yes,No,Placed,1
STU01956,Raunak Mall,Female,26,B.Tech,Electronics,4,7.48,70.9,Delhi,2024,No,No,Placed,2
STU01957,Jivin Bora,Male,25,B.Tech,Electronics,4,6.65,94.5,Chennai,2024,Yes,Yes,In Progress,2
STU01958,Samiha Manda,Male,20,MCA,Commerce,4,7.71,95.6,Visakhapatnam,2024,Yes,No,Placed,3
STU01959,Hunar Lanka,Female,23,B.Tech,Commerce,3,7.86,87.2,Pune,2024,No,Yes,Not Placed,1
STU01960,Yakshit Sinha,Male,22,B.Tech,Management,4,8.51,74.6,Bangalore,2020,Yes,Yes,In Progress,0
STU01961,Mishti Rout,Female,23,BBA,Electronics,2,8.85,93.7,Hyderabad,2021,No,No,Not Placed,1
STU01962,Anika Shah,Male,19,B.Sc,Mechanical,4,6.12,84.8,Chennai,2024,Yes,No,Placed,3
STU01963,Indrajit Basu,Female,25,M.Tech,Management,1,8.55,90.3,Pune,2019,No,No,Placed,2
STU01964,Pranay Trivedi,Female,22,MCA,Civil,4,6.89,69.9,Delhi,2023,No,No,Placed,0
STU01965,Vritika Gola,Male,22,MCA,Management,1,7.45,68.0,Pune,2025,Yes,No,In Progress,0
STU01966,Ishita Raj,Female,25,MBA,Electronics,3,7.69,83.1,Visakhapatnam,2021,No,Yes,In Progress,2
STU01967,Neelofar Lalla,Female,23,MBA,Electronics,4,6.38,60.9,Bangalore,2022,Yes,Yes,Placed,1
STU01968,Vihaan Thaker,Male,25,MBA,Civil,1,5.99,84.0,Bangalore,2020,Yes,No,Placed,3
STU01969,Dhanush Korpal,Male,23,MCA,Commerce,1,8.8,91.0,Mumbai,2023,Yes,No,In Progress,0
STU01970,Ishita Jani,Female,25,MCA,Computer Science,1,8.02,68.3,Visakhapatnam,2022,Yes,Yes,Placed,2
STU01971,Abram Kaul,Female,17,M.Tech,Electronics,4,6.81,94.3,Mumbai,2024,Yes,Yes,Not Placed,2
STU01972,Umang Kaul,Female,22,BBA,Electronics,4,7.73,87.7,Pune,2025,Yes,Yes,Placed,3
STU01973,Mahika Srinivasan,Female,22,BBA,Mechanical,1,6.23,90.6,Delhi,2025,Yes,Yes,In Progress,0
STU01974,Kiara Sunder,Female,26,M.Tech,Management,3,8.41,61.2,Visakhapatnam,2022,Yes,Yes,In Progress,2
STU01975,Kiaan Talwar,Male,21,M.Tech,Management,3,5.69,74.0,Bangalore,2021,Yes,Yes,Not Placed,3
STU01976,Nishith Borah,Male,23,B.Tech,Commerce,1,6.16,68.6,Pune,2025,No,Yes,Placed,2
STU01977,Gatik Sanghvi,Female,24,M.Tech,Management,4,9.52,80.3,Pune,2025,Yes,Yes,In Progress,0
STU01978,Nirvaan Amble,Female,25,MCA,Mechanical,2,9.69,90.6,Vijayawada,2024,No,No,Not Placed,3
STU01979,Shlok Sagar,Female,17,BBA,Electronics,3,9.43,97.6,Bangalore,2019,No,No,Not Placed,1
STU01980,Zoya Rajagopal,Female,26,B.Sc,Electronics,3,6.44,78.9,Pune,2022,Yes,Yes,Not Placed,3
STU01981,Dhruv Goswami,Male,19,M.Tech,Mechanical,2,7.39,64.0,Bangalore,2024,No,Yes,Not Placed,2
STU01982,Myra Jhaveri,Female,18,M.Tech,Commerce,3,6.2,91.2,Mumbai,2024,Yes,Yes,In Progress,2
STU01983,Misha Krishnamurthy,Male,24,B.Tech,Electronics,3,8.68,80.4,Visakhapatnam,2024,No,No,Not Placed,2
STU01984,Faiyaz Gill,Female,25,MCA,Civil,4,6.59,66.7,Vijayawada,2024,Yes,No,In Progress,0
STU01985,Samaira Rattan,Male,24,M.Tech,Civil,3,9.51,95.3,Hyderabad,2024,Yes,No,Not Placed,0
STU01986,Biju Banik,Male,20,B.Sc,Mechanical,1,8.36,75.4,Vijayawada,2023,Yes,No,Not Placed,3
STU01987,Hunar Master,Female,21,BBA,Commerce,1,8.04,91.1,Hyderabad,2024,Yes,No,In Progress,1
STU01988,Aradhya Batta,Male,19,MBA,Management,2,7.24,85.2,Mumbai,2023,Yes,Yes,In Progress,2
STU01989,Vardaniya Sabharwal,Female,24,M.Tech,Computer Science,4,9.02,64.4,Pune,2024,Yes,No,Placed,3
STU01990,Divyansh Konda,Female,19,BBA,Civil,4,5.51,97.9,Hyderabad,2019,No,Yes,Placed,1
STU01991,Samaira Dutta,Female,23,B.Sc,Commerce,2,8.14,80.7,Visakhapatnam,2021,Yes,Yes,Not Placed,3
STU01992,Rasha Sethi,Male,21,B.Com,Electronics,1,7.54,77.2,Vijayawada,2019,Yes,No,Not Placed,0
STU01993,Indranil Aggarwal,Female,21,B.Com,Electrical,1,6.21,69.3,Mumbai,2023,No,Yes,Not Placed,3
STU01994,Bhavin Choudhury,Male,23,B.Com,Mechanical,4,5.73,80.9,Visakhapatnam,2025,Yes,No,Placed,2
STU01995,Shayak Basu,Female,24,M.Tech,Commerce,4,8.22,73.5,Mumbai,2023,Yes,Yes,Not Placed,0
STU01996,Rohan Sidhu,Male,22,B.Com,Electronics,1,6.43,92.6,Delhi,2019,No,Yes,Placed,1
STU01997,Dhanush Balay,Male,19,MCA,Management,3,6.74,86.0,Visakhapatnam,2025,No,No,In Progress,0
STU01998,Aradhya Devan,Male,22,B.Com,Civil,2,5.78,95.2,Pune,2020,No,No,Not Placed,1
STU01999,Misha Boase,Female,20,B.Sc,Electrical,1,6.62,89.7,Bangalore,2019,No,No,Placed,0
STU02000,Tarini Sundaram,Male,25,B.Com,Computer Science,3,6.55,78.8,Visakhapatnam,2021,No,No,Placed,2
STU02001,Mannat Kale,Female,20,MBA,Computer Science,1,8.61,80.4,Bangalore,2019,Yes,Yes,Not Placed,0
STU02002,Eshani Deo,Female,25,B.Tech,Electrical,2,7.57,75.7,Bangalore,2022,Yes,Yes,In Progress,3
STU02003,Pihu Basak,Female,17,B.Tech,Computer Science,4,7.76,76.1,Mumbai,2024,Yes,No,In Progress,0
STU02004,Elakshi Kata,Female,19,B.Sc,Management,4,7.99,67.5,Visakhapatnam,2025,Yes,No,Placed,3
STU02005,Rania Kannan,Female,17,B.Tech,Computer Science,2,5.73,96.4,Delhi,2020,No,No,Placed,1
STU02006,Neelofar Bahl,Female,17,B.Com,Commerce,1,6.74,65.8,Bangalore,2019,No,No,Not Placed,0
STU02007,Keya Ganesan,Male,25,B.Com,Electrical,2,5.91,92.7,Chennai,2019,No,Yes,Placed,1
STU02008,Zeeshan Wagle,Male,17,MCA,Mechanical,3,5.64,72.1,Delhi,2019,Yes,Yes,Not Placed,1
STU02009,Misha Sandhu,Male,21,M.Tech,Computer Science,1,8.68,88.8,Vijayawada,2024,Yes,Yes,Placed,1
STU02010,Aradhya Rau,Male,19,MBA,Computer Science,2,8.26,73.8,Visakhapatnam,2020,No,Yes,In Progress,2
STU02011,Kashvi Sha,Female,21,B.Com,Management,4,6.72,64.8,Vijayawada,2024,No,Yes,In Progress,3
STU02012,Aayush Magar,Female,19,BBA,Management,1,6.63,79.5,Hyderabad,2020,No,Yes,In Progress,2
STU02013,Ahana  Choudhary,Female,19,B.Sc,Civil,4,8.38,83.8,Pune,2024,Yes,No,Placed,2
STU02014,Neysa Raj,Female,26,BBA,Management,1,8.46,97.9,Bangalore,2021,No,No,Not Placed,3
STU02015,Nirvaan Sethi,Female,21,MCA,Civil,2,8.89,93.1,Bangalore,2021,Yes,No,Not Placed,3
STU02016,Rania Baral,Female,24,MCA,Electrical,2,7.24,82.1,Vijayawada,2020,No,Yes,Not Placed,3
STU02017,Manjari Venkataraman,Female,20,M.Tech,Electrical,2,6.4,82.1,Chennai,2021,No,Yes,Not Placed,1
STU02018,Anahita Hayer,Female,18,M.Tech,Management,4,9.47,65.7,Chennai,2022,Yes,No,In Progress,3
STU02019,Urvi Soman,Female,20,MCA,Commerce,4,8.7,80.8,Vijayawada,2020,Yes,No,Not Placed,2
STU02020,Elakshi Ratta,Male,21,MBA,Commerce,4,8.38,61.0,Pune,2020,Yes,No,In Progress,1
STU02021,Drishya Kulkarni,Female,25,MBA,Electronics,1,5.91,92.7,Visakhapatnam,2022,Yes,Yes,In Progress,3
STU02022,Tiya Babu,Male,24,B.Tech,Computer Science,2,7.64,67.9,Chennai,2019,Yes,No,Placed,0
STU02023,Mannat Goel,Female,21,B.Com,Electronics,4,7.57,81.0,Visakhapatnam,2025,Yes,Yes,Placed,1
STU02024,Ayesha Sundaram,Male,22,B.Tech,Electrical,4,6.34,89.2,Vijayawada,2025,No,No,Placed,1
STU02025,Elakshi Sarraf,Female,19,BBA,Management,3,8.73,67.8,Vijayawada,2021,Yes,Yes,Placed,1
STU02026,Myra Gaba,Female,23,BBA,Management,3,9.14,63.0,Vijayawada,2023,Yes,Yes,In Progress,3
STU02027,Rania Sura,Female,20,B.Tech,Electronics,4,9.76,61.0,Bangalore,2022,Yes,Yes,Placed,0
STU02028,Sahil Sharaf,Male,26,BBA,Computer Science,2,8.88,81.7,Vijayawada,2021,Yes,No,In Progress,0
STU02029,Umang Divan,Female,23,MCA,Management,1,6.47,70.3,Pune,2020,No,Yes,In Progress,1
STU02030,Darshit Raval,Male,18,M.Tech,Electrical,1,5.7,81.4,Mumbai,2021,No,Yes,Not Placed,1
STU02031,Tarini Luthra,Male,17,B.Tech,Computer Science,3,5.89,75.2,Vijayawada,2023,No,Yes,In Progress,1
STU02032,Manjari Shankar,Male,20,B.Tech,Mechanical,4,7.29,64.5,Vijayawada,2025,Yes,Yes,Placed,0
STU02033,Aayush Khatri,Female,19,MCA,Management,2,7.66,88.2,Hyderabad,2021,No,No,Placed,2
STU02034,Fateh Dhillon,Male,20,B.Sc,Computer Science,4,8.49,81.5,Mumbai,2019,Yes,No,Placed,0
STU02035,Ishaan Salvi,Male,19,B.Com,Management,4,9.18,93.6,Bangalore,2019,No,Yes,In Progress,2
STU02036,Hiran Deol,Male,21,MCA,Management,1,6.8,77.6,Bangalore,2020,Yes,Yes,Placed,1
STU02037,Miraan Jaggi,Male,23,MCA,Electronics,4,8.22,72.1,Pune,2025,No,Yes,In Progress,2
STU02038,Vaibhav Bala,Male,24,BBA,Civil,3,7.34,83.0,Vijayawada,2025,Yes,Yes,In Progress,0
STU02039,Sumer Sidhu,Male,22,M.Tech,Civil,1,7.98,70.9,Vijayawada,2025,Yes,Yes,Placed,0
STU02040,Kartik Iyer,Female,18,M.Tech,Mechanical,1,6.44,62.0,Mumbai,2021,No,Yes,In Progress,2
STU02041,Lagan Ravel,Male,17,MCA,Electrical,3,9.79,66.7,Chennai,2020,No,No,In Progress,2
STU02042,Rasha Chawla,Female,23,B.Com,Civil,1,7.51,80.6,Vijayawada,2024,No,No,In Progress,1
STU02043,Nehmat Sethi,Female,22,B.Tech,Computer Science,3,8.04,83.9,Mumbai,2019,No,No,Placed,2
STU02044,Arnav Sur,Male,23,B.Com,Management,3,9.16,67.0,Mumbai,2020,Yes,No,Placed,2
STU02045,Khushi Tara,Male,21,BBA,Electrical,1,7.15,60.3,Vijayawada,2021,Yes,Yes,Placed,1
STU02046,Tarini Lad,Male,25,B.Tech,Management,4,8.29,96.5,Pune,2023,Yes,No,Placed,0
STU02047,Mahika Boase,Female,19,B.Tech,Commerce,4,7.83,62.2,Chennai,2022,No,Yes,Placed,3
STU02048,Jayant Zacharia,Male,19,BBA,Mechanical,2,8.6,64.6,Chennai,2023,Yes,Yes,Placed,1
STU02049,Shlok Gulati,Female,26,MBA,Mechanical,3,7.81,77.9,Vijayawada,2019,Yes,Yes,Placed,0
STU02050,Nakul Dugal,Female,18,B.Com,Computer Science,1,8.73,70.2,Bangalore,2024,Yes,Yes,Placed,2
STU02051,Zara Ratta,Male,25,M.Tech,Computer Science,3,6.87,89.6,Chennai,2020,No,Yes,Placed,3
STU02052,Jayesh Varughese,Male,19,B.Com,Computer Science,3,7.89,61.6,Hyderabad,2022,No,Yes,Placed,0
STU02053,Romil Sastry,Female,19,B.Com,Computer Science,3,8.56,72.5,Bangalore,2025,No,Yes,In Progress,2
STU02054,Ahana  Chander,Male,18,B.Com,Civil,4,7.45,87.8,Visakhapatnam,2025,Yes,Yes,Placed,3
STU02055,Jhanvi Vala,Female,25,B.Sc,Management,3,9.72,81.3,Bangalore,2022,Yes,Yes,In Progress,1
STU02056,Sara Bose,Female,22,B.Tech,Mechanical,4,9.5,94.3,Delhi,2021,No,Yes,Not Placed,3
STU02057,Gatik Dalal,Male,23,MCA,Electrical,3,8.8,80.7,Mumbai,2024,No,Yes,In Progress,0
STU02058,Prerak Dasgupta,Female,18,M.Tech,Electrical,3,7.74,90.4,Hyderabad,2020,No,Yes,Not Placed,2
STU02059,Arhaan Sangha,Male,23,BBA,Civil,2,7.45,70.4,Delhi,2020,No,Yes,Placed,3
STU02060,Yakshit Devi,Female,20,BBA,Computer Science,2,8.35,62.6,Hyderabad,2022,Yes,Yes,In Progress,2
STU02061,Purab Karan,Female,21,B.Sc,Civil,4,8.14,84.3,Pune,2023,No,No,Not Placed,1
STU02062,Raunak Dixit,Male,20,B.Com,Management,1,6.71,67.0,Vijayawada,2023,Yes,No,In Progress,0
STU02063,Lakshit Kala,Female,20,MCA,Computer Science,3,7.45,64.8,Mumbai,2019,Yes,No,In Progress,0
STU02064,Vritika Ratti,Male,24,B.Com,Electronics,3,7.47,92.1,Mumbai,2021,Yes,No,Placed,1
STU02065,Indrajit Trivedi,Male,26,B.Com,Mechanical,3,5.76,97.9,Delhi,2022,Yes,Yes,In Progress,2
STU02066,Diya Wason,Male,17,B.Com,Mechanical,2,5.86,84.3,Vijayawada,2025,Yes,No,Placed,1
STU02067,Manikya Kanda,Male,18,MBA,Civil,4,9.39,86.2,Pune,2020,Yes,No,Not Placed,1
STU02068,Dhanuk Sathe,Female,20,MBA,Mechanical,2,6.8,75.5,Chennai,2019,Yes,Yes,Not Placed,3
STU02069,Sana Chatterjee,Female,17,MBA,Mechanical,4,9.76,60.2,Visakhapatnam,2025,Yes,Yes,Placed,1
STU02070,Keya Solanki,Male,19,MBA,Mechanical,1,7.79,95.6,Hyderabad,2021,No,Yes,Not Placed,0
STU02071,Jivin Rao,Male,24,M.Tech,Electronics,1,7.98,84.4,Pune,2019,Yes,No,Placed,0
STU02072,Shalv Jaggi,Female,19,B.Tech,Computer Science,1,8.55,84.6,Chennai,2020,No,Yes,Not Placed,3
STU02073,Kashvi Mane,Female,17,M.Tech,Commerce,3,7.62,79.5,Pune,2024,No,No,In Progress,1
STU02074,Dhruv Sarraf,Male,18,B.Sc,Computer Science,3,8.85,87.6,Mumbai,2025,Yes,Yes,In Progress,3
STU02075,Hiran Barad,Female,17,BBA,Management,1,6.93,71.0,Bangalore,2021,No,Yes,In Progress,2
STU02076,Akarsh Bhat,Female,23,MCA,Electrical,2,8.14,94.7,Mumbai,2024,Yes,No,In Progress,3
STU02077,Sara Chahal,Male,17,B.Com,Computer Science,3,8.33,84.6,Chennai,2020,No,Yes,In Progress,0
STU02078,Kanav Srivastava,Male,19,MCA,Commerce,3,7.85,75.5,Visakhapatnam,2022,Yes,Yes,Placed,0
STU02079,Lavanya Kakar,Female,20,BBA,Civil,4,7.16,91.4,Chennai,2019,No,Yes,Placed,1
STU02080,Anika Sharaf,Female,25,M.Tech,Civil,1,7.03,65.9,Delhi,2023,Yes,No,Not Placed,1
STU02081,Fateh Sahni,Male,17,BBA,Computer Science,1,9.14,83.0,Visakhapatnam,2021,Yes,Yes,Not Placed,2
STU02082,Kaira Goel,Female,23,MCA,Mechanical,2,6.55,86.5,Delhi,2025,Yes,Yes,In Progress,3
STU02083,Divyansh Tandon,Female,25,BBA,Electronics,2,9.67,88.7,Visakhapatnam,2020,No,Yes,In Progress,3
STU02084,Kiaan Dugar,Male,18,BBA,Electrical,1,9.35,94.9,Vijayawada,2021,Yes,Yes,In Progress,0
STU02085,Aradhya Dhawan,Female,20,MCA,Civil,3,8.51,74.9,Delhi,2020,Yes,No,Placed,1
STU02086,Eva Sridhar,Female,23,BBA,Mechanical,3,9.56,68.4,Delhi,2021,Yes,No,Not Placed,3
STU02087,Dhanush Bajwa,Female,22,BBA,Electrical,4,6.76,76.2,Bangalore,2023,Yes,No,Placed,2
STU02088,Yuvaan Thakur,Female,23,BBA,Commerce,2,5.52,75.7,Delhi,2021,Yes,No,Placed,1
STU02089,Alisha Sodhi,Female,19,MCA,Commerce,1,7.31,64.8,Visakhapatnam,2025,No,No,In Progress,2
STU02090,Jiya Grewal,Male,19,M.Tech,Computer Science,4,8.84,69.8,Bangalore,2023,No,Yes,Not Placed,3
STU02091,Ishita Kuruvilla,Female,25,MCA,Management,3,6.3,89.9,Hyderabad,2019,No,No,Not Placed,2
STU02092,Drishya Magar,Female,17,BBA,Commerce,4,9.27,74.2,Visakhapatnam,2025,No,Yes,Placed,1
STU02093,Miraya Balay,Male,24,B.Tech,Electrical,4,8.43,96.0,Chennai,2023,Yes,Yes,In Progress,0
STU02094,Miraya Rau,Female,17,MBA,Commerce,3,5.78,95.1,Mumbai,2021,No,No,Placed,3
STU02095,Sara Yogi,Male,18,M.Tech,Mechanical,2,9.21,97.2,Bangalore,2025,No,Yes,Placed,1
STU02096,Priyansh Srivastava,Female,21,B.Tech,Management,1,8.41,71.1,Visakhapatnam,2024,No,Yes,Placed,1
STU02097,Urvi Sidhu,Female,18,BBA,Management,4,7.98,60.9,Visakhapatnam,2024,Yes,No,Not Placed,0
STU02098,Anvi Sehgal,Female,23,MCA,Electrical,3,9.44,93.8,Vijayawada,2023,Yes,Yes,In Progress,0
STU02099,Shlok Kale,Female,17,B.Tech,Management,2,6.62,74.0,Hyderabad,2020,Yes,Yes,Placed,0
STU02100,Uthkarsh Jha,Male,25,B.Com,Electrical,4,7.54,89.9,Hyderabad,2019,Yes,Yes,Not Placed,2
STU02101,Ira Bawa,Female,25,M.Tech,Computer Science,1,5.76,69.2,Delhi,2021,No,No,Placed,1
STU02102,Divij Dash,Female,24,MCA,Electrical,2,8.23,63.9,Delhi,2023,Yes,No,Not Placed,0
STU02103,Raghav Dixit,Female,24,B.Sc,Computer Science,1,9.47,79.6,Bangalore,2019,No,No,Not Placed,3
